"id","start_date","lat","lon","l3","rooms","surface_total","surface_covered","price","currency","property_type","operation_type"
"XSIK9vKeYHofNRerIDtP6g==","2019-04-14",-34.5921145,-58.3972402,"Recoleta",2,39,39,135000,"USD","Departamento","Venta"
"SITpzoQihKPsWmzXoEzcJQ==","2019-04-14",-34.6402062,-58.4242662,"Parque Chacabuco",2,48,40,105000,"USD","Departamento","Venta"
"Te7H8MxLdk10pveAHmts4w==","2019-04-14",-34.6402062,-58.4242662,"Parque Chacabuco",2,42,34,86000,"USD","Departamento","Venta"
"akE524gsiVhP6Y2yte0kkA==","2019-04-14",-34.5912417048,-58.4026851027,"Recoleta",4,85,76,280000,"USD","Departamento","Venta"
"3IeUBRRP2yRjogp+sqj29w==","2019-05-01",-34.5910112,-58.3908362,"Recoleta",4,115,95,350000,"USD","Departamento","Venta"
"2HqulbyIiL3djE5B3y+AJg==","2019-05-01",-34.5840179,-58.3997385,"Recoleta",2,34,34,112000,"USD","Departamento","Venta"
"wSSOoXepHoGqOGN9NoryQg==","2019-05-01",-34.569854207,-58.4308466423,"Las Cañitas",3,143,120,490000,"USD","Departamento","Venta"
"j2lg3OksaqREc62/L8lVSQ==","2019-05-01",-34.5880865,-58.3841683,"Recoleta",5,154,152,550000,"USD","Departamento","Venta"
"FG/HsX8jrJWyhBX5tSAVQA==","2019-05-01",-34.594257,-58.385916,"Recoleta",5,180,180,620000,"USD","Departamento","Venta"
"FAxKDntvtRRJFJQ+a5pJeg==","2019-05-01",-34.5917921127,-58.3792259491,"Recoleta",6,462,328,1250000,"USD","Departamento","Venta"
"AXTJbPe/IDgsIUzhSxRQ4w==","2019-05-01",-34.5675097633,-58.4378019864,"Las Cañitas",5,175,133,450000,"USD","Departamento","Venta"
"j2yUSQMQJMNHxFULq1QaHQ==","2019-06-21",-34.59628,-58.415086,"Recoleta",2,41,41,130000,"USD","Departamento","Venta"
"HPeN4RzmvhWz6+Zy1WJQmQ==","2019-06-21",-34.592606,-58.412209,"Recoleta",2,38,36,130000,"USD","Departamento","Venta"
"cZQyeBsdgz/c/+pX3hrPPA==","2019-06-21",-34.56773758,-58.43028259,"Las Cañitas",3,130,130,450000,"USD","Departamento","Venta"
"h8LqWeFJyQpQ/fyNGRwf4Q==","2019-06-21",-34.5963887,-58.4083794,"Recoleta",3,70,60,192000,"USD","Departamento","Venta"
"XzmfLZZ7tlkSha9+oxq14Q==","2019-02-06",-34.5631928,-58.4398097,"Las Cañitas",1,48,44,159000,"USD","Departamento","Venta"
"wu+kore6OXyJeFDxIXNZDA==","2019-02-06",-34.5976726,-58.3784223,"Recoleta",2,47,47,162505,"USD","Departamento","Venta"
"qoZaPOacLc5o2J0LufmYSA==","2019-02-06",-34.594705,-58.398313,"Recoleta",3,66,66,210000,"USD","Departamento","Venta"
"eeyXDlO8uYwxpNPstcajSA==","2019-02-06",-34.687728,-58.459847,"Villa Lugano",3,50,50,55000,"USD","Departamento","Venta"
"fjoPhLi8mRp9cFAjdvkQIA==","2019-02-06",-34.6383374,-58.440286,"Parque Chacabuco",3,108,80,179000,"USD","Departamento","Venta"
"pF/n30yrSdHG1JoFPzEV0g==","2019-02-06",-34.5892401,-58.3910319,"Recoleta",4,161,139,520000,"USD","Departamento","Venta"
"SvgpAiXDlkLvj4xaVCd6SQ==","2019-05-20",-34.595651,-58.389201,"Recoleta",5,127,117,395000,"USD","Departamento","Venta"
"DpzvpFLe4YIjV+3xonu4bQ==","2019-05-20",-34.5952983634,-58.393163873,"Recoleta",5,211,198,640000,"USD","Departamento","Venta"
"9ZvLXqw/mIvaK+03zlCeCg==","2019-05-20",-34.5909233,-58.384214,"Recoleta",8,383,369,1300000,"USD","Departamento","Venta"
"q52oG5xxorxQ6p9MbRAyYg==","2019-01-05",-34.570177,-58.4341589,"Las Cañitas",2,37,34,137000,"USD","Departamento","Venta"
"cC8/3Lvdho9A8ICKd4qw7g==","2019-01-05",-34.5904192,-58.4032414,"Recoleta",3,83,74,245000,"USD","Departamento","Venta"
"LodlsYgDICOdL5RkwqiO3g==","2019-01-05",-34.589533,-58.401545,"Recoleta",3,54,54,194000,"USD","Departamento","Venta"
"PC1kecAw4btHhQsrvOalKw==","2019-01-05",-34.665531,-58.471253,"Villa Lugano",3,9324,60,85000,"USD","Departamento","Venta"
"U/dJPMpHQR7nEOVhhkN8Gw==","2019-01-04",-34.63421631,-58.44746017,"Parque Chacabuco",3,80,72,180000,"USD","Departamento","Venta"
"1vgSptuY7JChiIbNu+RT2Q==","2019-01-04",-34.5933125,-58.3956252,"Recoleta",4,149,147,499000,"USD","Departamento","Venta"
"5HltkEdOJjFP73lmqe01Og==","2019-01-04",-34.5933125,-58.3956252,"Recoleta",4,149,147,499000,"USD","Departamento","Venta"
"isLtogjWI8FQ4xfCSlC5dA==","2019-01-24",-34.5921468,-58.4101992,"Recoleta",4,101,95,350000,"USD","Departamento","Venta"
"Sl4oaxjSOAe0A3R8tlMHmQ==","2019-01-24",-34.642058,-58.438871,"Parque Chacabuco",1,46,38,87938,"USD","Departamento","Venta"
"mq+WxTRa0+fQREKaYYSREA==","2019-01-24",-34.642058,-58.438871,"Parque Chacabuco",1,50,42,100498,"USD","Departamento","Venta"
"JRsa+zNj9J6RNfanFR27fg==","2019-01-24",-34.642182,-58.438828,"Parque Chacabuco",1,38,32,80614,"USD","Departamento","Venta"
"VWn3ORfjoXS1vM+4U+Om9g==","2019-01-24",-34.642058,-58.438871,"Parque Chacabuco",1,52,43,105954,"USD","Departamento","Venta"
"+uzljfCQoTe22jRWyGzb2w==","2019-01-24",-34.5976537,-58.4022868,"Recoleta",1,42,38,125000,"USD","Departamento","Venta"
"3NAe7oB1hsl6GD8IyvO1vA==","2019-01-24",-34.5976537,-58.4022868,"Recoleta",1,42,38,125000,"USD","Departamento","Venta"
"XdoPGlRpFQM018xB09kQfg==","2019-01-24",-34.586109,-58.387505,"Recoleta",2,40,40,129900,"USD","Departamento","Venta"
"36fjSSx7AZEXNsAizJJaDw==","2019-01-24",-34.586518,-58.404505,"Recoleta",3,83,75,279000,"USD","Departamento","Venta"
"YYqR2/goAh3XEsf5XPmSWg==","2019-01-24",-34.591897,-58.3842175,"Recoleta",3,90,86,300000,"USD","Departamento","Venta"
"PYWka9DKLsGCer1hJI4MpQ==","2019-01-24",-34.5976023,-58.4023691,"Recoleta",3,46,45,142000,"USD","Departamento","Venta"
"31YTczE5ixCOHqh+hpe7yw==","2019-01-24",-34.5947332314,-58.4039546484,"Recoleta",4,83,80,285000,"USD","Departamento","Venta"
"fYy47FGAKuaIQuto0j6hBA==","2019-01-24",-34.5980599037,-58.4104098646,"Recoleta",4,125,125,455000,"USD","Departamento","Venta"
"gWgiXAmd932ZBW0g4vRpYQ==","2019-01-24",-34.5922413927,-58.3788592234,"Recoleta",6,253,240,900000,"USD","Departamento","Venta"
"IVbH8vSRN3VSwOn1MgqnAA==","2019-01-24",-34.5947732,-58.389907,"Recoleta",6,224,194,650000,"USD","Departamento","Venta"
"Bkwh5dOgHCKaVKTiYLk9wA==","2019-01-24",-34.5894895,-58.3865921,"Recoleta",7,264,259,950000,"USD","Departamento","Venta"
"FWChC2K4caJmgARkpW9YhA==","2019-03-27",-34.58603287,-58.394104,"Recoleta",3,271,250,890000,"USD","Departamento","Venta"
"BC5cWf3YSyqsJXXkNONd/A==","2019-03-27",-34.58397675,-58.40097427,"Recoleta",3,130,119,398000,"USD","Departamento","Venta"
"nGfOMM7/J0t9b3jvjfclwQ==","2019-03-27",-34.594271781,-58.3831513958,"Recoleta",1,23,23,78000,"USD","Departamento","Venta"
"qtmcpKzu7gLTndmgt+bPuw==","2019-03-27",-34.5952225,-58.3944276,"Recoleta",1,28,28,89000,"USD","Departamento","Venta"
"nD2B/qqk9t1Wpm5VMPjsnA==","2019-03-27",-34.58627701,-58.39464188,"Recoleta",3,98,90,340000,"USD","Departamento","Venta"
"fBNxpOeKgfKK/Fo2lWsGdQ==","2019-03-27",-34.5827022,-58.4138005,"Recoleta",4,132,121,398000,"USD","Departamento","Venta"
"xtvc8Sln3523k8sF2UAr6A==","2019-03-27",-34.59624863,-58.41268539,"Recoleta",1,41,39,125000,"USD","Departamento","Venta"
"THNni9o+/SNbPJDllineJg==","2019-03-27",-34.597565,-58.409063,"Recoleta",1,28,28,103000,"USD","Departamento","Venta"
"dDP9wp0dsfeyLMQxABlY/A==","2019-03-27",-34.6403366,-58.4235789,"Parque Chacabuco",1,19,19,50000,"USD","Departamento","Venta"
"Tz6T7F81nqsk9UcUz3dG8w==","2019-03-27",-34.6369146,-58.4283252,"Parque Chacabuco",2,39,39,88000,"USD","Departamento","Venta"
"Fd1cdRUrVeMBL/Akn8RDtw==","2019-03-27",-34.587906644,-58.4141970196,"Recoleta",2,50,50,165000,"USD","Departamento","Venta"
"MKQ5xjumIVQCMfp3vsyC+Q==","2019-03-27",-34.585916,-58.399141,"Recoleta",2,30,30,95000,"USD","Departamento","Venta"
"0w217moBf8lSQwF03hfWdQ==","2019-03-27",-34.5926397,-58.3950119,"Recoleta",3,80,75,280000,"USD","Departamento","Venta"
"YLSX5e15RkmCUl4SgVjyeQ==","2019-03-27",-34.5934357,-58.3956831,"Recoleta",3,69,69,240000,"USD","Departamento","Venta"
"Y1HGHfVAdihpV4ZH95cCAA==","2019-03-27",-34.5948074911,-58.389700918,"Recoleta",5,152,147,540000,"USD","Departamento","Venta"
"cHpAfwOmL2zcL55TMRk9Fg==","2019-03-27",-34.593769,-58.4007467,"Recoleta",3,77,72,245000,"USD","Departamento","Venta"
"73lOkdwvOQA811uhoehkaA==","2019-03-27",-34.664819,-58.443265,"Villa Soldati",3,49,43,37500,"USD","Departamento","Venta"
"yBzGbwovZg9uQMFk8Xk9OA==","2019-03-27",-34.5920268,-58.3882923,"Recoleta",5,133,133,450000,"USD","Departamento","Venta"
"8MUcnPvIe7Fk+EHs+jV6sw==","2019-03-27",-34.5927684,-58.3896142,"Recoleta",4,141,141,445000,"USD","Departamento","Venta"
"6yIZx6+NJ7Q2s6LEEGrTBQ==","2019-03-27",-34.5928196423,-58.3895644124,"Recoleta",NA,153,141,445000,"USD","Departamento","Venta"
"TZ1w7/KRFmUusqB9dlE84g==","2019-03-27",-34.591516,-58.389677,"Recoleta",6,197,180,649000,"USD","Departamento","Venta"
"CbB5dzGuLi5y8V1zqPmHSQ==","2019-03-27",-34.5886273246,-58.4078778593,"Recoleta",4,96,86,280000,"USD","Departamento","Venta"
"araUZHRGHv2xjyJfGM3hMA==","2019-03-12",-34.5874424,-58.3957457,"Recoleta",2,40,40,135000,"USD","Departamento","Venta"
"WcXVoGP+py8985kV1Z+2Vg==","2019-03-12",-34.5947332314,-58.4039546484,"Recoleta",3,83,80,265000,"USD","Departamento","Venta"
"SwrhreGcYA6//OnXkxLvWA==","2019-03-12",-34.590176,-58.3899,"Recoleta",3,80,80,278000,"USD","Departamento","Venta"
"wK2SGGa4Q03SSuX2xXIh9A==","2019-03-12",-34.5947332314,-58.4039546484,"Recoleta",4,83,80,265000,"USD","Departamento","Venta"
"9LcKsxNrFZUq8vE6UdV8aw==","2019-03-12",-34.6340308,-58.4395962,"Parque Chacabuco",4,65,65,169000,"USD","Departamento","Venta"
"2ftgaUw7s2zc/glixoAskw==","2019-03-12",-34.5912946981,-58.3967198698,"Recoleta",6,177,162,595000,"USD","Departamento","Venta"
"vAxOT2AraaBsKlmciKE7GA==","2019-02-25",-34.593187,-58.4025792,"Recoleta",4,82,73,280000,"USD","Departamento","Venta"
"dn6PVMYYfxy+L77v57tEuA==","2019-03-07",-34.5881115,-58.4064442,"Recoleta",2,39,39,145000,"USD","Departamento","Venta"
"J7IQ1MfoynZBx+VVQRcHpw==","2019-03-07",-34.5881115,-58.4064442,"Recoleta",2,54,54,194000,"USD","Departamento","Venta"
"Eh+VARswwrt55CkxOMP9+A==","2019-03-07",-34.5912619,-58.4067839,"Recoleta",2,43,38,145000,"USD","Departamento","Venta"
"Hv9VmcU0C1SdfKJe33sAIQ==","2019-03-07",-34.5918621,-58.3856994,"Recoleta",3,119,119,415000,"USD","Departamento","Venta"
"gZg/BRnZMIhgNoSnT8Vy3g==","2019-03-07",-34.586109,-58.387505,"Recoleta",4,100,96,362000,"USD","Departamento","Venta"
"vxje0HHFEKoCI9phVs5U0g==","2019-03-07",-34.589609,-58.3882422,"Recoleta",4,140,130,490000,"USD","Departamento","Venta"
"YAzY/n7Ua3IPyDiNfY78gg==","2019-03-07",-34.5972398,-58.3962947,"Recoleta",4,154,133,430000,"USD","Departamento","Venta"
"rpncKiVZ+N1HzN0pwMiClg==","2019-05-09",-34.5972363,-58.3931781,"Recoleta",4,105,90,289000,"USD","Departamento","Venta"
"A4xkDzxbZIr4mwzsdmzyZA==","2019-05-09",-34.5952475,-58.3997469,"Recoleta",2,34,34,120000,"USD","Departamento","Venta"
"Y5nvldj68N817gLsIzhutw==","2019-05-09",-34.5953006,-58.3975012,"Recoleta",3,70,70,230000,"USD","Departamento","Venta"
"TXFH66wQfu15GgC9eRed6A==","2019-05-09",-34.5867147,-58.3969727,"Recoleta",5,210,200,650000,"USD","Departamento","Venta"
"+TQZGET5obfznIrcR1+MYg==","2019-05-09",-34.5952475,-58.3997469,"Recoleta",2,34,34,120000,"USD","Departamento","Venta"
"lMK9RaAzZW8XC8MrVIA7Wg==","2019-05-09",-34.693226,-58.472854,"Villa Lugano",3,65,50,60000,"USD","Departamento","Venta"
"T6spL1idMPLC8G/vGlSkGg==","2019-05-09",-34.6403366,-58.4235789,"Parque Chacabuco",2,41,34,85000,"USD","Departamento","Venta"
"C8fTB+U3QmwlDpQAqBeh1g==","2019-05-09",-34.6403366,-58.4235789,"Parque Chacabuco",3,45,38,87000,"USD","Departamento","Venta"
"I3XcEEd8nfEoJCGhMdK3zw==","2019-05-09",-34.6402062,-58.4242662,"Parque Chacabuco",2,47,40,89000,"USD","Departamento","Venta"
"05iMYmyPzI46iZ6laiHLAg==","2019-05-09",-34.6295956,-58.4388935,"Parque Chacabuco",2,68,56,135000,"USD","Departamento","Venta"
"xskZWJQhkR1eO6d2vrfEDA==","2019-05-09",-34.6332769,-58.4403015,"Parque Chacabuco",NA,96,87,230000,"USD","Departamento","Venta"
"UjEXnwgkbQIcwizlij+KEA==","2019-05-09",-34.587716,-58.403363,"Recoleta",1,32,32,117000,"USD","Departamento","Venta"
"ogGWCRQi4NGycH2J89NWZw==","2019-05-09",-34.6011593,-58.3981059,"Recoleta",2,51,42,147507,"USD","Departamento","Venta"
"R0n22kUXG0VRne3rm2/QEQ==","2019-05-09",-34.5923209263,-58.4029605368,"Recoleta",2,37,35,115000,"USD","Departamento","Venta"
"wLA9LwhaXwf5y27ENm9L9A==","2019-05-09",-34.6011593,-58.3981059,"Recoleta",1,57,27,94482,"USD","Departamento","Venta"
"GPQQjV6qJcUctlci4p6ciw==","2019-05-09",-34.6011593,-58.3981059,"Recoleta",1,30,27,91922,"USD","Departamento","Venta"
"d68tugkp/dec/Ma7rAChMw==","2019-05-09",-34.5870622,-58.3855785,"Recoleta",4,91,91,314000,"USD","Departamento","Venta"
"8fxHgpyBszGobbsThBU28Q==","2019-05-09",-34.6345352,-58.4362212,"Parque Chacabuco",3,75,70,159000,"USD","Departamento","Venta"
"Epa3t5aylFB3nz1oH4B5gw==","2019-05-09",-34.5682692881,-58.4348468582,"Las Cañitas",4,115,105,450000,"USD","Departamento","Venta"
"7qbJGS6GD3KCc7oSHrqgPQ==","2019-05-15",-34.56702042,-58.4312973,"Las Cañitas",3,150,130,450000,"USD","Departamento","Venta"
"enJdJeUA4TtvkUpvsjcKSg==","2019-05-15",-34.5882313,-58.3862766,"Recoleta",2,60,57,195000,"USD","Departamento","Venta"
"nFXlESn33WZrQVHS2bvrLg==","2019-05-15",-34.678932,-58.490456,"Villa Lugano",3,87,60,66000,"USD","Departamento","Venta"
"8QocagpVrLJYXCU+GtYFOg==","2019-05-15",-34.63431,-58.450228,"Parque Chacabuco",3,76,76,169000,"USD","Departamento","Venta"
"QFS0LnkIr1YhaQbsqwWztQ==","2019-05-15",-34.5934626,-58.3949287,"Recoleta",5,138,130,455000,"USD","Departamento","Venta"
"fMnNhDyb4XGEkxVaaMxJUw==","2019-05-15",-34.592188,-58.379074,"Recoleta",5,658,400,1360000,"USD","Departamento","Venta"
"kW5Gr1nes4PROouRGhqvew==","2019-05-15",-34.595942,-58.390104,"Recoleta",4,152,142,475000,"USD","Departamento","Venta"
"i4m8GkhLVt+rLq1dRaAN4w==","2019-05-15",-34.5959583,-58.3898493,"Recoleta",4,152,142,490000,"USD","Departamento","Venta"
"Z8XnMUCHy2cjk99/xF6R2g==","2019-05-15",-34.5873825,-58.3972762,"Recoleta",6,275,227,795000,"USD","Departamento","Venta"
"++tJIeLDGYOZowAmHVp2rw==","2019-05-15",-34.5853603,-58.3885604,"Recoleta",5,130,130,420000,"USD","Departamento","Venta"
"kYW0UIoFEpymYrfZlgMPyw==","2019-05-15",-34.5911518,-58.4128797,"Recoleta",4,108,99,380000,"USD","Departamento","Venta"
"s8yGa5S8Ilg4JhNklZ5nkA==","2019-05-15",-34.684082,-58.462298,"Villa Lugano",4,75,65,87000,"USD","Departamento","Venta"
"qnjnfb/APSXvL3TP6HcCDw==","2019-05-15",-34.5873825,-58.3972762,"Recoleta",12,445,345,1200000,"USD","Departamento","Venta"
"lrzo+vBwxwEHD/R+P0Sx9g==","2019-05-15",-34.5909718,-58.3911809,"Recoleta",7,248,248,790000,"USD","Departamento","Venta"
"yE8he6BHN125UfzLGVdfSA==","2019-02-26",-34.595133,-58.4027372,"Recoleta",NA,24,24,90000,"USD","Departamento","Venta"
"sEmVCXFuR/6sHVDFeeQx9A==","2019-02-26",-34.5665404,-58.4361603,"Las Cañitas",NA,183,183,670000,"USD","Departamento","Venta"
"ETJsMDBlM5CNOi46QTO04Q==","2019-02-26",-34.5885883,-58.403716,"Recoleta",1,21,20,75000,"USD","Departamento","Venta"
"VK2MaxAPhj6fkFAMSSHtUg==","2019-02-26",-34.591736308,-58.3799399702,"Recoleta",2,50,50,165000,"USD","Departamento","Venta"
"nBt/hB2RGsJpmy/QEopuyQ==","2019-02-26",-34.6646112,-58.470248,"Villa Lugano",2,50,50,73000,"USD","Departamento","Venta"
"Do6fuW5e661fnMUA/AOQqg==","2019-02-26",-34.59288406,-58.379879,"Recoleta",3,210,194,640000,"USD","Departamento","Venta"
"fO/EWJ24w9ewDHuvBqLusA==","2019-02-26",-34.5956581,-58.3885906,"Recoleta",3,85,80,268000,"USD","Departamento","Venta"
"ZBjXCph8zWyStFq3KOdU1g==","2019-02-26",-34.59134293,-58.38960266,"Recoleta",3,143,136,440000,"USD","Departamento","Venta"
"hUV7Ab3k1YxGEGAhCcGf1A==","2019-02-26",-34.589868,-58.394488,"Recoleta",4,95,87,295000,"USD","Departamento","Venta"
"Jq6UsNqstXcMoQrT6E4pVQ==","2019-02-26",-34.5949171,-58.4050756,"Recoleta",4,100,92,295000,"USD","Departamento","Venta"
"jZEN9W9FHvh3O2Z58lSdaA==","2019-06-16",-34.5937647814,-58.3874615862,"Recoleta",3,91,91,335000,"USD","Departamento","Venta"
"NP0KTY3lh8FOFYf4QO6RJQ==","2019-06-16",-34.5953561998,-58.3933824015,"Recoleta",4,136,136,445000,"USD","Departamento","Venta"
"9VBzvH9H1mhQAsw5hlqd9g==","2019-01-30",-34.58775,-58.406649,"Recoleta",2,51,47,167800,"USD","Departamento","Venta"
"FY1M3+emxd0y8KriW4ikzg==","2019-01-30",-34.59180832,-58.39396667,"Recoleta",2,58,55,198000,"USD","Departamento","Venta"
"xfoT6VaruGn1woSpiZXZ3Q==","2019-01-30",-34.5738969,-58.4338769,"Las Cañitas",2,53,45,174000,"USD","Departamento","Venta"
"IW84bbccSFT85fZEaHBE2Q==","2019-01-30",-34.586843,-58.4082601,"Recoleta",4,175,175,590000,"USD","Departamento","Venta"
"0T4y5t7HXY/QigW67DOeQA==","2019-01-30",-34.5959013198,-58.409050368,"Recoleta",5,213,189,619000,"USD","Departamento","Venta"
"grYUPA0tyEsV3HG+VN4oug==","2019-01-30",-34.5855738,-58.3971994,"Recoleta",5,279,260,990000,"USD","Departamento","Venta"
"aP0xHzrPYKObtYBrRyZnMg==","2019-03-11",-34.622524,-58.431297,"Parque Chacabuco",1,20,20,53000,"USD","Departamento","Venta"
"VCNEbWD58FYakiUGMLw8qQ==","2019-03-11",-34.5952589,-58.3900553,"Recoleta",2,46,46,174000,"USD","Departamento","Venta"
"wZWmJlmYyqwxX7SBXb/9nA==","2018-12-29",-34.587493,-58.400074,"Recoleta",1,36,36,129000,"USD","Departamento","Venta"
"dP+QdlPr4x4NqxHjpEes5Q==","2018-12-29",-34.583611,-58.403672,"Recoleta",3,119,108,345000,"USD","Departamento","Venta"
"n6B8YRpjDBH8Rl1fvAtCiQ==","2018-12-29",-34.595787,-58.385843,"Recoleta",3,103,98,340000,"USD","Departamento","Venta"
"J99N3/1NiWRIzHhLSUxyVQ==","2018-12-29",-34.5666029,-58.4386904,"Las Cañitas",3,64,64,225000,"USD","Departamento","Venta"
"swtLZiSkDYu58YksraMPDA==","2018-12-29",-34.682027,-58.46569,"Villa Lugano",3,50,50,55000,"USD","Departamento","Venta"
"5dIzzd4JczPocSWJcTAFXA==","2018-12-29",-34.595028,-58.388435,"Recoleta",4,170,155,500000,"USD","Departamento","Venta"
"ksdscVDOR1v3i5YfRQgVhQ==","2018-12-29",-34.592075,-58.38534,"Recoleta",4,195,195,650000,"USD","Departamento","Venta"
"FgnoTILwZiD8fYZPsW1G4A==","2019-02-24",-34.641916,-58.438437,"Parque Chacabuco",1,75,75,183000,"USD","Departamento","Venta"
"gxnd8Sx3+ld3q7MdKm0SLQ==","2019-02-24",-34.641916,-58.438437,"Parque Chacabuco",1,42,42,93000,"USD","Departamento","Venta"
"lQ+ofY5fPKm39Gz27fGq/w==","2019-02-24",-34.641916,-58.438437,"Parque Chacabuco",2,68,68,163000,"USD","Departamento","Venta"
"jUdi2i3CZ32HUUpmru4NgA==","2019-02-24",-34.641916,-58.438437,"Parque Chacabuco",3,130,130,294000,"USD","Departamento","Venta"
"F+cftPJv4L/oU84n2wNUTw==","2019-02-24",-34.5629442,-58.4433178,"Las Cañitas",4,131,121,425000,"USD","Departamento","Venta"
"x+yaZQ/dVS9FEa8BoU8Izw==","2019-04-08",-34.6337454792,-58.4461121102,"Parque Chacabuco",1,46,42,105000,"USD","Departamento","Venta"
"aIICbVHGKijpz315fXI04g==","2019-04-08",-34.5887109,-58.4076077,"Recoleta",3,57,48,175000,"USD","Departamento","Venta"
"wr5ld6YqhmwULhiGjTdofg==","2019-04-08",-34.5894785,-58.3945124,"Recoleta",3,74,67,230000,"USD","Departamento","Venta"
"fKfczH0P7+2qqfM/snZgzw==","2019-04-08",-34.5976023,-58.4023691,"Recoleta",3,46,45,142000,"USD","Departamento","Venta"
"UIIrSvx8DD8jZ/Y1EaasAg==","2019-04-08",-34.5860235,-58.3991165,"Recoleta",3,67,60,198000,"USD","Departamento","Venta"
"FgV/Pac95DjlaQxAbebJGA==","2019-04-08",-34.5918321873,-58.3865802927,"Recoleta",4,119,113,380000,"USD","Departamento","Venta"
"TJ3hX5fZ3OEmMa4hr7QnSg==","2019-01-07",-34.5921787,-58.3942318,"Recoleta",1,22,22,72000,"USD","Departamento","Venta"
"0St9eQAERK8ZkQi9mDUzLQ==","2019-01-07",-34.666023,-58.471808,"Villa Lugano",2,44,44,53500,"USD","Departamento","Venta"
"5nLk25k2oR/6VzZBG5yD6g==","2019-01-07",-34.590906,-58.39492,"Recoleta",3,135,135,510000,"USD","Departamento","Venta"
"UQsgX1qufSPEPUHpMGl/Eg==","2019-01-07",-34.5946016,-58.3955195,"Recoleta",3,105,100,326000,"USD","Departamento","Venta"
"aGVWUWs5mpQiH1AZTmI6kw==","2019-01-07",-34.584364,-58.406356,"Recoleta",6,260,260,950000,"USD","Departamento","Venta"
"PXZnmt2MPl27l8o793dJ2Q==","2019-01-23",-34.5936542,-58.394269,"Recoleta",NA,36,36,130000,"USD","Departamento","Venta"
"ker2UkbguahWfwoI0+f3HA==","2019-01-23",-34.5994205,-58.3868673,"Recoleta",NA,24,24,80000,"USD","Departamento","Venta"
"gb63wXMBTX8WnXqEPfoo/w==","2019-01-23",-34.5979941145,-58.3898044153,"Recoleta",NA,39,39,132000,"USD","Departamento","Venta"
"UUE20h4WQcNgnl6bMmWYxg==","2019-01-23",-34.5854711,-58.403565,"Recoleta",1,30,18,60000,"USD","Departamento","Venta"
"tUEoeFhUXb4FhuvG8zXZEA==","2019-01-23",-34.5634456797,-58.4405485684,"Las Cañitas",1,44,41,159500,"USD","Departamento","Venta"
"6rUzLASFznRatgPtWlEbiQ==","2019-01-23",-34.5952977,-58.4107018,"Recoleta",3,57,57,185000,"USD","Departamento","Venta"
"p3u+X0NUoufvuVyZ4XtwQw==","2019-01-23",-34.5934944,-58.3952301,"Recoleta",4,124,113,369000,"USD","Departamento","Venta"
"2MlWF3nDzsYGEOqJHqAPHA==","2019-01-23",-34.564578,-58.4378946,"Las Cañitas",4,175,154,618000,"USD","Departamento","Venta"
"jwq6GMtY2LE48Av9noaeVg==","2019-01-23",-34.5946016,-58.3955195,"Recoleta",5,161,149,495000,"USD","Departamento","Venta"
"4xZ90UClybd1cpoJ90SCmg==","2019-01-23",-34.5941562883,-58.3857979147,"Recoleta",6,230,224,730000,"USD","Departamento","Venta"
"HQarwR33vIYpxZEYe+Dn+g==","2019-06-09",-34.595184,-58.390247,"Recoleta",2,34,34,120000,"USD","Departamento","Venta"
"QKsozm9zcJxNQ+9+bfAm9Q==","2019-06-09",-34.596051,-58.389997,"Recoleta",2,75,75,250000,"USD","Departamento","Venta"
"pxH+XU615ZHvDxN48aw2Vg==","2019-06-09",-34.5906031,-58.3961056,"Recoleta",3,58,58,185000,"USD","Departamento","Venta"
"VPtxxZatMYXagyQwRkMVaQ==","2019-06-09",-34.66666,-58.44779,"Villa Soldati",3,50,45,35000,"USD","Departamento","Venta"
"Xb4vyOABY0W657ZTFXu7ew==","2019-06-09",-34.593309,-58.405002,"Recoleta",4,77,72,240000,"USD","Departamento","Venta"
"DBcq584FgA3zQ4ZiQvQ4Wg==","2019-06-09",-34.586009,-58.39566,"Recoleta",4,112,102,350000,"USD","Departamento","Venta"
"5AH1VAkQN1MeVSc0rRcDlg==","2019-05-08",-34.5893499,-58.3996277,"Recoleta",NA,177,165,590000,"USD","Departamento","Venta"
"93nVQhrw/7zLB3KZanJu0g==","2019-05-08",-34.6369146,-58.4283252,"Parque Chacabuco",2,39,39,88000,"USD","Departamento","Venta"
"FBwLAOYUE8YJRTNbo58XOQ==","2019-05-08",-34.5915903,-58.3859463,"Recoleta",3,123,120,385000,"USD","Departamento","Venta"
"gx+V5UdAZ5PNW2IAK/64Xg==","2019-05-08",-34.5976023,-58.4023691,"Recoleta",3,46,45,142000,"USD","Departamento","Venta"
"p7f7sceaeMC3n/HQMz7Cmw==","2019-05-08",-34.5708431,-58.4330643,"Las Cañitas",3,96,81,314000,"USD","Departamento","Venta"
"RK7gzLvO/BnwqmW+J+LUGg==","2019-05-08",-34.591454,-58.390467,"Recoleta",4,110,102,380000,"USD","Departamento","Venta"
"xp8J62+pR+QmjL5VZAcSLA==","2019-05-08",-34.588894,-58.389005,"Recoleta",4,258,255,910000,"USD","Departamento","Venta"
"G3yvPB8LSHpkKZmh+JS6vQ==","2019-05-08",-34.589774,-58.382623,"Recoleta",4,98,89,298000,"USD","Departamento","Venta"
"6BUHSVRSQzhep+WDMEnkyQ==","2019-05-08",-34.634605,-58.446846,"Parque Chacabuco",4,130,115,270000,"USD","Departamento","Venta"
